StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,01,02,03,03a,04,04a,05,05a,05b,06,06a,07,08,09,09_10_TEXT,10,10a,11a,11b,11c,coursename,topic,cohort,version,link,prog,link2
2021-11-10 02:51:26,2021-11-10 02:54:05,IP Address,5.151.172.66,100,159,True,2021-11-10 02:54:06,R_Q3MzWCkEfPTBnTr,,,,,51.4980926513671875,-0.088592529296875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,The instruction is well-structured.,Yes,Yes,Could the dynamic image be enlarged a bit?,Fantastic.,No.,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,Online workshop saves the time to go to school when I do not have classes.,"Tableau 1: Introduction to Tableau ",Tableau,,21-22,https://lsecloud.sharepoint.com/:u:/s/TEAM_APD-DSL-Digital-Skills-Trainers/EW5FOLU5yPtAhwAdiaNsccMBmYyH2KzQjqPPsLy23C__UA?e=O08CHa,DS,
2021-11-10 03:21:01,2021-11-10 03:24:12,IP Address,158.143.8.221,100,191,True,2021-11-10 03:24:14,R_2taP4eTR0YpXuKt,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,Yes,instructors are very knowledgeable and attentive to my needs.,Yes,No,,friendly and helpful,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,i prefer in person training,,Excel 3: Essential Functions   ,Excel,,21-22,,Prod,
2021-11-10 05:27:58,2021-11-10 05:30:08,IP Address,158.143.125.120,100,129,True,2021-11-10 05:30:08,R_2dBncMrD27nUHwZ,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,Yes,"i could imaginge it'll be a bit confusing to identify the identifying variables to merge on, but it was clear in this exercise at least",Yes,Nice tutorial and very applicable to what i need to do today for a project - perfect timing!,Yes,No,,"Super, easy to let me work independently and ask questions when needed",N/A,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,Socializing and i was already on campus. also it helps they start 5 min after the top of the hour since i need to come from class,,Data Cleaning in Stata 5: Merging data ,Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/ESs-_oWSsQpPqJ98I_6P28wBHPnimrpUFfH5HBx0S3yPcw?e=ciUAyt,SR,
2021-11-10 06:46:28,2021-11-10 06:57:38,IP Address,158.143.103.46,100,670,True,2021-11-10 06:57:39,R_1pArwHmVSk8goK1,,,,,51.4980926513671875,-0.088592529296875,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,Yes,Thank you,No,No,,"Nice, compassionate but he is knowledgeable ","I would like to complain booking system itself, some students skip without being available their spots.","Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,in person much more effective,,Data Cleaning in Stata 1: Strings ,Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EcNzo1uy6axCgIH4HGG4zZYBRTnl_hzX7L8ASBv_ViOPTA?e=a6QO2u,SR,
2021-11-10 06:57:03,2021-11-10 06:58:19,IP Address,158.143.122.141,100,75,True,2021-11-10 06:58:19,R_qQ5QwuGd8KYlkdz,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,Very good!!,No,No,,Great!!,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,,,"Stata Fundamentals 1: Import and inspecting data ",Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EU9fXeq9Mm9Ii363M_Eypf0B231Lx_NEpTkHgMGnr3SGzw?e=gwTLkK,SR,
2021-11-10 08:50:38,2021-11-10 08:54:56,IP Address,158.143.215.25,100,257,True,2021-11-10 08:54:57,R_3EbbgBApKqTz9cI,,,,,51.5095062255859375,-0.0955047607421875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,Yes,At the start I couldn't understand how to nest ifelse statements but the teacher was very helpful at putting across this concept.,Yes,"Good format, effective teaching, independence allows me to learn at my own pace. Overall great lesson. ",Yes,No,,"My tutor was friendly and welcoming, and helped me to learn concepts which I'd been struggling to pick up in my compulsory modules. Very pleased with her simple yet effective approach. ","Had a slight bit of trouble finding the class location, since when were there classrooms in the library",Recommended by a friend/colleague,,Yes,,in-person,"Zoom makes it very difficult to effectively work and communicate with a teacher, having the learning in person makes it feel less like a lecture and more like a class or workshop",,"R Fundamentals 6: Conditionals and Logic ",R,,21-22,https://lsecloud.sharepoint.com/:f:/s/TEAM_APD-DSL-Digital-Skills-Trainers/EsE8R-SkQKVHgGxQR78_Dp8B5dgJGBH0SntwdsbDv8AZaA?e=9JhtJ9,DS,
2021-11-10 08:56:00,2021-11-10 08:57:06,IP Address,176.27.16.187,100,65,True,2021-11-10 08:57:08,R_2wTCmh2uLtf8g3z,,,,,51.487396240234375,0.159698486328125,anonymous,EN-GB,Very Satisfied,Staff,Very confident,,No,,No,,,No,,"knowledgeable and confident, friendly and relaxed",,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,still remote working only,Excel 4e: Data Tools   ,Excel,,21-22,,Prod,
2021-11-10 08:57:31,2021-11-10 09:01:04,IP Address,158.143.205.238,100,213,True,2021-11-10 09:01:04,R_1n6ZuI2KZj195dY,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,The tutor was very patient and friendly to help me solve my questions.,Yes,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,time schedules,Excel 3: Essential Functions   ,Excel,,21-22,,Prod,
2021-11-10 09:00:32,2021-11-10 09:01:51,IP Address,176.27.16.187,100,79,True,2021-11-10 09:01:51,R_zU2NNCiAcVDAIeJ,,,,,51.487396240234375,0.159698486328125,anonymous,EN-GB,Very Satisfied,Staff,Very confident,,No,,No,,,No,,Shurjo Rana was excellent! Very confident and knowledgeable and made it an enjoyable experience.,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,working remotely,Excel 4e: Data Tools   ,Excel,,21-22,,Prod,
2021-11-10 11:48:25,2021-11-10 11:49:05,IP Address,78.149.213.249,100,39,True,2021-11-10 11:49:07,R_1jevJV55ZtfK8wy,,,,,51.5596923828125,-0.05279541015625,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,very easy,Yes,No,,very good,no,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,"Working with Tabular Data 4: Pandas Indexing ",Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EWHflwrPTe1Ck1Z2rFPiwHsBOmPJr1lOQaR9RL-TPvl5sA?e=a3nUcE,DS,
2021-11-10 11:57:54,2021-11-10 11:58:53,IP Address,114.95.215.161,100,58,True,2021-11-10 11:58:53,R_3k4GNeOa5f2r8De,,,,,31.139404296875,121.10009765625,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,"Working with Tabular Data 4: Pandas Indexing ",Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EWHflwrPTe1Ck1Z2rFPiwHsBOmPJr1lOQaR9RL-TPvl5sA?e=a3nUcE,DS,
2021-11-10 11:58:19,2021-11-10 12:00:04,IP Address,158.143.205.238,100,104,True,2021-11-10 12:00:04,R_3lQwMrLVRftN6fY,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,The Tutor was patient and nice to help me solve my problems!,No,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,Excel 1: Calculated Worksheets   ,Excel,,21-22,,Prod,
2021-11-11 03:56:49,2021-11-11 03:59:53,IP Address,158.143.125.120,100,184,True,2021-11-11 03:59:55,R_2SCwY52dJt7SV3J,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Satisfied,Student,Fairly confident,,Yes,Seemed a bit odd to introduce a less efficient (and for me less intuitive) way of using multiple conditionals first before showing the better way.,No,,,Yes,Perhaps put the more efficient way for multiple conditionals first.,Super lovely and very helpful!,N/A,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,Socializing and i was on campus :),,"Working with Tabular Data 5: Pandas Data Exploring  ",Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EfMoYF6hgoxLtX0rgxYkjIMBAEDhB6A5M06nJS5cYq5QYg?e=DTU4e1,DS,
2021-11-11 04:36:05,2021-11-11 04:37:25,IP Address,158.143.8.228,100,80,True,2021-11-11 04:37:26,R_3QK2rOGuAQpZfvU,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,Yes,Very helpful facilitators,No,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,The face-to-face experience of being able to collaborate on the tasks,,Excel 4e: Data Tools   ,Excel,,21-22,,Prod,
2021-11-11 02:56:22,2021-11-11 05:33:04,IP Address,94.118.178.29,100,9401,True,2021-11-11 05:33:04,R_3fAAyEH5yVtV6Qr,,,,,51.6510009765625,-3.0146942138671875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,Amazing teachers!,Yes,No,,Amazing,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,"More practical, do not need to travel to uni and back",Excel 2: Numeric Calculations   ,Excel,,21-22,,Prod,
2021-11-11 06:57:47,2021-11-11 07:00:08,IP Address,158.143.200.12,100,140,True,2021-11-11 07:00:08,R_22yJp4Gx4DBTqci,,,,,51.5428009033203125,-0.1977996826171875,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,No,,,No,,Very good!,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,"Better to learn in person, more interactive",,"Working with Tabular Data 4: Pandas Indexing ",Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EWHflwrPTe1Ck1Z2rFPiwHsBOmPJr1lOQaR9RL-TPvl5sA?e=a3nUcE,DS,
2021-11-11 10:56:42,2021-11-11 10:58:54,IP Address,158.143.8.237,100,131,True,2021-11-11 10:58:56,R_3IYv1HmxCTlP6Ff,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,Yes,i think some of the jargon are hard to understand right away,No,,,No,,nice and knowledgeable,too many instructors vs too few students,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,i like the in person session so instructors can see exactly what i did wrong,,Excel 4d: Charting Data   ,Excel,,21-22,,Prod,
2021-11-11 11:58:19,2021-11-11 12:01:41,IP Address,158.143.200.214,100,202,True,2021-11-11 12:01:43,R_2v7BvjfH4m1p6Hg,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,I would say that I learned a lot from the Excel workshop.,Yes,No,,The tutors were very friendly and patient!,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,Excel 4c: Sorting and Filtering   ,Excel,,21-22,,Prod,
2021-11-12 05:59:24,2021-11-12 06:02:02,IP Address,158.143.100.91,100,158,True,2021-11-12 06:02:03,R_2E15mGy3FKjrbD7,,,,,51.5074005126953125,-0.119598388671875,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,"They were very helpful and patient. Encouraged us to find the solutions on our own. ",Yes,No,,Amazing!,No,"Other, please describe:",Welcome day events!,Yes,,online,,"It's more convenient. ",Excel 3: Essential Functions   ,Excel,,21-22,,Prod,
2021-11-12 07:35:40,2021-11-12 07:37:22,IP Address,158.143.103.74,100,102,True,2021-11-12 07:37:24,R_vviXIg2W5YyClyN,,,,,51.4980926513671875,-0.088592529296875,anonymous,EN-GB,Satisfied,Student,Very confident,,No,,Yes,Thank you,No,No,,Kind,Thank you,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,in-person is efficient,,Stata Fundamentals 2: Do-files and computing variables ,Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EY3Wk-U6f9dFiHK_ejHvwO4B_SfwFl7tCZaNFmcyRUXmDA?e=csF7gp,SR,
2021-11-05 10:46:37,2021-11-05 10:52:08,IP Address,158.143.127.12,87,331,False,2021-11-12 09:52:11,R_TvZSjawRArWpqBr,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,Much fun was had learning data cleaning. the trainer Maria Jose did a good job explaining why in practical applications we'd ever need to clean the data.,Yes,No,,"Maria Jose is a dream to have as a trainer. Working with Michael's stata html trainings are also great, it feels like he's here as a trainer as well, since they have so much voice to them.",N/A,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,"To be social, also I was already on campus and didn't have anything directly before or after the workshop.",,Data Cleaning in Stata 4: Reshaping data ,Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EdhMcYdeI85IiZP2NPnbDDwB3KW9TdAWXW4UMF38-dF54w?e=v9xXSN,SR,
2021-11-01 18:41:14,2021-11-06 06:29:54,IP Address,114.95.215.161,87,388120,False,2021-11-13 05:30:00,R_2duOoKFPKI3zvfP,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,"R Data Wrangling 2: Data wrangling with dplyr continued  ",R,,21-22,https://lsecloud.sharepoint.com/:f:/s/TEAM_APD-DSL-Digital-Skills-Trainers/ErMphV2T01BNmDCWbkZRu_MBCqLgU46EcfVef7r4yZJ_dQ?e=pZvPhB,DS,
2021-11-01 18:38:45,2021-11-06 06:41:32,Spam,114.95.215.161,87,388967,False,2021-11-13 05:41:37,R_erkARIGAgQ4p7up,,,,,,,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,"R Data Wrangling 1: Pipes and introduction to dplyr  ",R,,21-22,https://lsecloud.sharepoint.com/:f:/s/TEAM_APD-DSL-Digital-Skills-Trainers/EkNl1TlFgF9ApLsKSP-lqTUBiMCNlzcqB8pY0W3IJI3WYQ?e=Si2I9B,DS,
2021-11-05 05:59:34,2021-11-07 06:40:30,IP Address,114.95.215.161,87,178856,False,2021-11-14 06:40:33,R_pB10wLKX4NUh5Fn,,,,,,,anonymous,EN-GB,Satisfied,Student,Fairly confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,R Data Wrangling 3: Joining and aggregation ,R,,21-22,https://lsecloud.sharepoint.com/:f:/s/TEAM_APD-DSL-Digital-Skills-Trainers/Ev72JK9UjRhMgv0YHNkJZHsBjGHzydNtK5aBqHgc4Otr4g?e=FcSbDl,DS,
2021-11-15 03:59:44,2021-11-15 04:02:30,IP Address,109.175.167.0,100,166,True,2021-11-15 04:02:32,R_1n7aY7HsX6GHTnT,,,,,51.53289794921875,-0.0050048828125,anonymous,EN-GB,Very Satisfied,Student,Fairly confident,,No,,No,,,No,,Arina gave a very nice overview of what will be covered in the workshop. She helped me out with some issues I had with installing packages.,,LSE Website,,Yes,,online,,Couldn't find an in-person workshop that would match my schedule,R,,,,,,
2021-11-08 06:47:01,2021-11-08 06:47:41,IP Address,213.205.240.24,87,39,False,2021-11-15 06:47:43,R_Dq2XbJNz5UKmt4l,,,,,,,anonymous,EN-GB,Satisfied,Student,Fairly confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,"Working with Tabular Data 1: NumPy Arrays ",Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/Ebpkv5ejC0ZIvSHbit_lmuMBzyASN0425ecTUPOwdmZv3A?e=t6NanV,DS,
2021-11-15 07:54:24,2021-11-15 07:55:03,IP Address,82.33.125.71,100,38,True,2021-11-15 07:55:05,R_5ja6qRx43Y1mB9f,,,,,51.497894287109375,-0.2389068603515625,anonymous,EN-GB,Satisfied,Student,Fairly confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,"That was the only availability ","Tableau 1: Introduction to Tableau ",Tableau,,21-22,https://lsecloud.sharepoint.com/:u:/s/TEAM_APD-DSL-Digital-Skills-Trainers/EW5FOLU5yPtAhwAdiaNsccMBmYyH2KzQjqPPsLy23C__UA?e=O08CHa,DS,
2021-11-15 07:57:12,2021-11-15 07:58:10,IP Address,81.156.67.58,100,58,True,2021-11-15 07:58:11,R_24LTCiOaGqDYgYY,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Satisfied,Student,Fairly confident,,No,,No,,,No,,Good,No,LSE Website,,Yes,,online,,I live far from campus,"Tableau 1: Introduction to Tableau ",Tableau,,21-22,https://lsecloud.sharepoint.com/:u:/s/TEAM_APD-DSL-Digital-Skills-Trainers/EW5FOLU5yPtAhwAdiaNsccMBmYyH2KzQjqPPsLy23C__UA?e=O08CHa,DS,
2021-11-15 08:02:10,2021-11-15 08:03:48,IP Address,158.143.198.191,100,97,True,2021-11-15 08:03:48,R_2dXBML8OdmRTovZ,,,,,51.524505615234375,-0.1566925048828125,anonymous,EN-GB,Very Satisfied,Student,Very confident,,No,,Yes,"Giorgia was very kind, supportive, and helpful!",Yes,No,,"Fantastic - very knowledgable, kind, and helpful.",No.,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,Easier access than going to campus and because of previous positive online session experiences with the skills lab.,"Tableau 1: Introduction to Tableau ",Tableau,,21-22,https://lsecloud.sharepoint.com/:u:/s/TEAM_APD-DSL-Digital-Skills-Trainers/EW5FOLU5yPtAhwAdiaNsccMBmYyH2KzQjqPPsLy23C__UA?e=O08CHa,DS,
2021-11-15 08:50:10,2021-11-15 08:52:48,IP Address,158.143.103.186,100,158,True,2021-11-15 08:52:50,R_pFReaLL8U2y2hKV,,,,,51.577606201171875,-0.1947021484375,anonymous,EN-GB,Satisfied,Student,Fairly confident,,No,,No,,,No,,"I communicate with her less than 10min, so I cannot have any judgemental perspective",thanks,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,"seemingly, there is no in person class for this course.",Stata Fundamentals 4: Foreach Loops ,Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/ES0MQZD4SbVGmL2kbFOUt4kBjgooug0Z-4ghUQCpGGKmyg?e=zeLPuc,SR,
2021-11-08 08:54:32,2021-11-08 08:59:25,IP Address,158.143.200.178,87,292,False,2021-11-15 08:59:29,R_b9nVolP47NKaNXP,,,,,,,anonymous,EN-GB,Satisfied,Student,Fairly confident,,No,,Yes,interesting,No,No,,very kind,no,"Other, please describe:",don't remember,Yes,,online,,time conflict,Python Fundamentals 1: Numerical Variables,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EXsaqVcPaK5Jq376apFBDNgBARdwUxpHm6Cn5qI088wLBw?e=UZ1ApE,DS,
2021-11-15 09:03:25,2021-11-15 09:04:09,IP Address,31.205.218.15,100,43,True,2021-11-15 09:04:09,R_30w37GzcQfOy2YZ,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Satisfied,Student,Not very confident,,Yes,,Yes,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,Stata Fundamentals 3: Linear regression ,Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EQWeiWIM-INNn4x4dtl2v7QBC8JfXMNXEzRCO59h-xFxLw?e=deAXRx,SR,
2021-11-15 09:04:32,2021-11-15 09:05:03,IP Address,31.205.218.15,100,31,True,2021-11-15 09:05:04,R_3QE0clmaqpclLP4,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN-GB,Very Satisfied,Student,Not very confident,,Yes,,Yes,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,Stata Fundamentals 4: Foreach Loops ,Stata,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/ES0MQZD4SbVGmL2kbFOUt4kBjgooug0Z-4ghUQCpGGKmyg?e=zeLPuc,SR,
2021-11-08 10:03:10,2021-11-08 10:03:35,IP Address,109.175.167.3,87,24,False,2021-11-15 10:03:38,R_YSm7iWAJIHe8utP,,,,,,,anonymous,EN-GB,Satisfied,Student,Fairly confident,,No,,No,,,No,,,,"Digital Skills Lab: mailing list, previous session, website",,Yes,,online,,,Python Fundamentals 2: String Variables,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EZLGbTJk75ZKlcnnfbPZpVMBEUwaU7e2XEmpI56LvvKlQQ?e=xynoy6,DS,
2021-11-16 02:01:10,2021-11-16 02:03:47,IP Address,109.175.167.0,100,156,True,2021-11-16 02:03:47,R_1KkWE9BGLNef56P,,,,,51.53289794921875,-0.0050048828125,anonymous,EN-GB,Dissatisfied,Student,Fairly confident,,No,,No,,,Yes,clearer instructions and more organised workshop. It was unclear that the session was supposed to be 1.5 hours. The workshop became very rushed to fit into 1 hr,,,"Digital Skills Lab: mailing list, previous session, website",,No,,online,,,"SPSS: Introduction to SPSS Part 1 ",SPSS,,21-22,,SR,
2021-11-16 06:31:01,2021-11-16 06:32:04,IP Address,158.143.206.199,100,63,True,2021-11-16 06:32:06,R_1Aj4sVcAmxpyYQ9,,,,,51.5435028076171875,-0.1732940673828125,anonymous,EN-GB,Satisfied,Student,Fairly confident,,Yes,abs functions,Yes,very helpful staff!!,No,No,,awesome,no,"Digital Skills Lab: mailing list, previous session, website",,Yes,,in-person,"it's much better in person, more personal",,Python Fundamentals 3: Converting ,Python,,21-22,https://lsecloud-my.sharepoint.com/:u:/g/personal/m_wiemers_lse_ac_uk/EU7PJgdx3GlOoFT0MPWkbO0BYs69mNAe0oGvaDaDtqrgUA?e=wFFXkO,DS,
